client_id,gender,region,city_type,income_group,employment_type,digital_adoption_level,registration_month_offset,age_base,customer_segment,salary_project_flag,estimated_monthly_income,snapshot_date,client_tenure_days,client_age,active_products_count,closed_products_count,product_diversity_score,has_debit_card,has_credit_card,has_deposit,has_loan,has_mobile_app,has_savings_account,days_since_last_product_open,days_since_last_product_close,txn_count_30d,txn_count_60d,txn_count_90d,txn_count_180d,txn_sum_30d,txn_sum_60d,txn_sum_90d,txn_sum_180d,txn_avg_amount_30d,txn_avg_amount_90d,txn_max_amount_90d,successful_txn_rate_90d,failed_txn_count_90d,active_txn_days_30d,active_txn_days_90d,days_since_last_txn,cash_withdrawal_count_90d,card_purchase_count_90d,p2p_transfer_count_90d,utility_payment_count_90d,mobile_txn_share_90d,atm_txn_share_90d,branch_txn_share_90d,txn_count_prev30,txn_count_last30,txn_count_change_30d,txn_count_change_pct_30d,txn_sum_prev30,txn_sum_last30,txn_sum_change_30d,txn_sum_change_pct_30d,app_login_count_30d,app_login_count_60d,app_login_count_90d,app_events_count_30d,app_events_count_90d,unique_app_event_types_90d,active_app_days_90d,days_since_last_app_login,days_since_last_app_event,transfer_created_count_90d,payment_created_count_90d,balance_view_count_90d,support_chat_opened_count_90d,loan_offer_view_count_90d,app_login_prev30,app_login_last30,app_login_change_30d,app_login_change_pct_30d,tickets_count_30d,tickets_count_90d,complaints_count_90d,critical_tickets_count_90d,open_tickets_count,escalated_tickets_count_90d,avg_satisfaction_score_90d,min_satisfaction_score_90d,days_since_last_ticket,days_since_last_complaint,marketing_contacts_30d,marketing_contacts_90d,retention_contacts_90d,campaign_open_rate_90d,campaign_click_rate_90d,push_contacts_90d,sms_contacts_90d,email_contacts_90d,call_contacts_90d,days_since_last_marketing_contact,estimated_revenue_3m,estimated_revenue_6m,estimated_cost_3m,net_value_3m,avg_balance_3m,avg_balance_6m,value_segment,target_churn_60d,future_txn_count_60d,future_app_login_count_60d,future_product_open_count_60d,activity_segment,complaint_segment,digital_segment
2311,F,Shymkent,large_city,medium,retired,high,22,35,pensioner,0,389420.298814792,2025-08-01,1230,36,3,1,1,1,0,0,1,1,0,566,376.0,6,12,13,30,99322.4198334516,191128.32778062223,232544.78377978428,759053.9437597583,16553.736638908602,17888.060290752637,34913.89046542781,0.939719546748636,0,6,13,12,1,4,1,2,0.5588985164498896,0.3319902217930955,0.1091112617570149,7,6,-1,-0.1428571428571428,127563.29800331914,99322.4198334516,-28240.87816986753,-0.2213871749312464,3,6,11,17,38,7,28,49,44,4,6,3,1,1,7,3,-4,-0.5714285714285714,0,1,0,0,0,0,3.711278971343362,3.0,63.0,,0,1,0,0.232774607243635,0.0145235304694126,0,1,0,0,17.0,11989.678482479012,26265.396205665904,3449.02842293832,8540.650059540692,701194.9844210169,756137.0817340228,medium_value,0,7,3,0,activity_drop,no_recent_complaints,medium_digital_engagement
1937,M,East_KZ,rural,low,retired,low,32,30,pensioner,0,138142.87299492772,2025-08-01,1530,31,0,0,0,1,0,0,0,0,0,513,,1,5,13,23,5420.030341754808,35612.146018414925,84584.12997200777,162493.9481909577,5420.030341754808,6506.47153630829,14476.0265584409,0.9455466445781282,0,1,13,73,1,3,2,1,0.5762613832212564,0.2932646038842512,0.1304740128944922,7,1,-6,-0.8571428571428571,45804.00686511919,5420.030341754808,-40383.97652336439,-0.8816690784778857,4,4,6,5,11,7,3,57,17,1,1,3,0,0,7,4,-3,-0.4285714285714285,0,0,0,0,0,0,,,,,0,5,1,0.0700833653868477,0.0051940367730245,1,2,2,0,42.0,4515.226820648275,9862.051993753455,1976.445232176829,2538.781588471446,303747.58444034815,327271.1082850615,low_value,0,2,3,0,activity_drop,no_recent_complaints,low_digital_engagement
867,F,Aktobe,small_city,low,employee,medium,65,56,mass,1,166994.81124456407,2025-08-01,2520,57,3,3,3,1,0,0,1,1,1,166,133.0,10,24,34,71,68250.44571743679,146730.58314734304,240000.2997170175,431851.525843429,6825.044571743679,7058.832344618162,21178.859108701858,0.9743681349208728,0,10,34,54,4,6,8,3,0.5169120163180219,0.3362128425349599,0.1468751411470181,13,10,-3,-0.2307692307692307,85274.30091847881,68250.44571743679,-17023.855201042024,-0.1996364088322063,1,4,7,17,27,4,27,19,69,3,2,3,0,2,5,1,-4,-0.8,0,0,0,0,0,0,,,,,0,2,0,0.0,0.0,1,0,0,0,28.0,8697.61000848014,17207.26110003968,3606.32603575145,5091.28397272869,318617.64283327415,339483.4635759984,medium_value,0,21,4,0,activity_drop,no_recent_complaints,medium_digital_engagement
2257,F,Astana,medium_city,medium,entrepreneur,medium,65,39,sme_owner,0,353691.0152182327,2025-08-01,2520,40,1,1,1,1,0,0,0,1,0,209,381.0,4,8,14,24,115214.09490462537,180059.22270067412,464163.9791974779,629280.3496830873,28803.52372615633,33154.56994267699,124372.31189880724,0.9796297851683728,2,4,14,63,2,5,2,2,0.4102873698720815,0.3693575872300652,0.2203550428978533,10,4,-6,-0.6,270782.6550853192,115214.09490462537,-155568.56018069378,-0.5745144944076153,3,7,15,6,26,5,26,75,24,3,4,9,1,1,5,3,-2,-0.4,0,0,0,0,0,0,,,,,0,4,0,0.3554087095773537,0.1050222165273343,1,1,0,0,22.0,5505.128549046862,10410.423276333073,3554.7737860814364,1950.3547629654247,740809.4884250716,829184.2646933292,low_value,0,6,4,0,activity_drop,no_recent_complaints,medium_digital_engagement
169,M,Karaganda,large_city,medium,retired,medium,59,48,pensioner,0,411783.1472947229,2025-08-01,2340,49,1,0,1,1,0,0,0,1,0,42,,3,3,9,20,102294.20596038213,111861.17762252886,334781.4997095332,532079.8509244513,34098.06865346071,37197.94441217036,130612.71608639458,0.9555448130881576,0,3,9,69,2,4,1,1,0.620772566223789,0.2920486191023109,0.0871788146739003,4,3,-1,-0.25,126267.12031681488,102294.20596038213,-23972.91435643276,-0.1898587240786254,6,9,13,11,33,4,3,49,16,2,2,8,0,1,7,6,-1,-0.1428571428571428,0,0,0,0,0,0,,,,,1,4,0,0.3816057047764171,0.1148325820876484,2,2,1,0,72.0,10753.521507559402,19544.870408946103,2619.310634422824,8134.210873136579,1537680.6513979835,1743054.4815250104,medium_value,0,4,5,0,moderate_activity,no_recent_complaints,medium_digital_engagement
1259,F,South_KZ,medium_city,medium,employee,low,50,29,mass,1,268011.4894821782,2025-08-01,2070,30,3,1,3,1,0,0,0,0,1,133,160.0,10,16,20,48,65227.30656891273,80208.54227177105,96085.49779353268,349536.1902484937,6522.730656891274,4804.274889676634,9929.288678290191,1.0,0,10,20,11,3,5,4,3,0.952018140722048,0.038285622053474,0.0096962372244778,12,10,-2,-0.1666666666666666,60260.39211036037,65227.30656891273,4966.914458552361,0.0824241974638332,1,2,3,3,8,6,8,33,70,1,1,3,0,0,3,1,-2,-0.6666666666666666,0,0,0,0,0,0,,,,,1,3,1,0.2647913905685566,0.0172966412133302,3,1,0,2,60.0,10777.022762495712,20141.351852855056,3817.665571714794,6959.357190780917,756660.4236938633,651978.7063233317,medium_value,1,0,0,0,activity_drop,no_recent_complaints,low_digital_engagement
510,M,Atyrau,medium_city,medium,entrepreneur,medium,28,42,sme_owner,0,349285.4338628823,2025-08-01,1410,43,5,0,3,0,0,0,0,1,1,409,,9,13,24,57,183743.9789811858,278886.45714272273,593698.8349002303,1349667.3859496636,20415.9976645762,24737.451454176266,41053.39568576942,1.0,0,9,24,46,3,11,6,3,0.7972654837942608,0.0760016628316349,0.1267328533741043,11,9,-2,-0.1818181818181818,260228.88045032893,183743.9789811858,-76484.90146914314,-0.2939139627269086,5,9,11,12,29,2,29,59,38,2,2,9,1,1,8,5,-3,-0.375,0,0,0,0,0,0,,,,,1,2,0,0.436078954138312,0.1242146639785005,1,0,0,0,24.0,15250.984961302778,34262.386045558975,4810.308329821526,10440.676631481252,651120.5374504804,728474.1831916787,medium_value,0,4,6,0,transaction_active,no_recent_complaints,medium_digital_engagement
368,F,Karaganda,small_city,low,employee,medium,57,39,mass,1,119100.44738999072,2025-08-01,2280,40,1,1,1,1,0,0,0,1,1,493,822.0,4,9,11,24,33103.401650958855,108923.47806804995,73857.90560992455,233898.3738905437,8275.850412739714,6714.355055447686,29098.158207636287,0.9154975612147956,3,4,11,9,2,5,2,1,0.5577438123773653,0.429436242652319,0.0128199449703156,7,4,-3,-0.4285714285714285,44945.25574581551,33103.401650958855,-11841.85409485666,-0.2634728381973699,4,9,12,11,27,3,6,61,25,1,3,4,1,1,6,4,-2,-0.3333333333333333,0,0,0,0,0,0,,,,,0,0,0,,,0,0,0,0,,1248.4447367465937,2855.53050222982,2346.352790366219,-1097.9080536196252,135571.53866439493,123739.6469141986,low_value,1,0,0,0,moderate_activity,no_recent_complaints,medium_digital_engagement
1628,M,Shymkent,medium_city,medium,unemployed,medium,82,36,mass,0,330273.15195860475,2025-08-01,3030,37,0,0,0,1,0,0,0,1,1,339,,5,6,11,24,76523.73280400776,105333.21034998028,163372.6923270224,393545.4132716459,15304.746560801552,14852.06293882022,21113.015083116214,0.9822295449759164,0,5,11,49,1,4,3,2,0.4871029475689267,0.2314811400471406,0.2814159123839327,8,5,-3,-0.375,102823.87601254808,76523.73280400776,-26300.143208540336,-0.2557785626106023,2,7,9,10,30,8,23,75,63,2,1,3,1,1,3,2,-1,-0.3333333333333333,0,0,0,0,0,0,,,,,1,1,0,0.2414918023887391,0.0951592396366495,1,0,0,0,49.0,4596.514203594516,9707.489706303168,2092.274664774849,2504.2395388196664,684252.1373039896,595494.6583168223,low_value,1,0,0,0,moderate_activity,no_recent_complaints,medium_digital_engagement
1421,F,Almaty,large_city,medium,entrepreneur,high,57,26,sme_owner,0,360592.068946488,2025-08-01,2280,27,3,0,3,1,0,0,0,1,0,724,,10,18,23,36,340159.8007635402,560552.8836618017,592678.278773804,949234.5041838436,34015.98007635402,25768.620816252347,62480.648540656126,0.9185219807369742,5,10,23,3,2,7,3,4,0.7163129538049348,0.2106112405757968,0.0730758056192683,12,10,-2,-0.1666666666666666,275692.9932902432,340159.8007635402,64466.807473297,0.2338354947070701,5,10,14,14,35,6,35,51,55,1,5,6,0,1,9,5,-4,-0.4444444444444444,0,0,0,0,0,0,,,,,0,0,0,,,0,0,0,0,,11541.325802055651,21829.70099072809,3459.069528246281,8082.25627380937,1061774.0311557986,1136559.973114873,medium_value,0,11,7,0,transaction_active,no_recent_complaints,medium_digital_engagement
1881,F,Shymkent,large_city,medium,self_employed,medium,65,56,mass,0,301334.37401896063,2025-08-01,2520,57,1,0,1,0,0,0,0,1,0,101,,2,4,4,10,21726.7865765306,47900.69742834811,49491.62328029558,120392.72247897678,10863.3932882653,12372.905820073896,15632.121099152731,0.994169610777752,0,2,4,18,1,1,0,0,0.4313862384363204,0.3071505133062528,0.2614632482574268,4,2,-2,-0.5,40162.44578406469,21726.7865765306,-18435.65920753409,-0.459027303930998,1,1,2,6,17,1,17,2,41,3,1,5,0,0,5,1,-4,-0.8,0,0,0,0,0,0,,,,,1,2,1,0.0,0.0,2,1,0,1,87.0,7987.743546478176,17875.30930714885,3633.3268958879416,4354.416650590235,717826.9405927727,756407.6051187193,low_value,0,2,3,1,activity_drop,no_recent_complaints,medium_digital_engagement
1991,M,Shymkent,large_city,medium,retired,high,79,46,pensioner,0,308335.34065219254,2025-08-01,2940,47,1,1,1,1,0,0,1,1,0,529,155.0,0,6,6,14,0.0,102329.05754790858,108631.3318866704,276761.4173436536,0.0,18105.22198111173,56257.87306579441,0.9642784273930746,0,0,6,33,1,3,1,1,0.6241714161825731,0.3327667637256939,0.0430618200917329,8,0,-8,-1.0,159978.2789218072,0.0,-159978.2789218072,-1.0,4,6,9,10,31,1,31,67,71,2,5,10,1,1,10,4,-6,-0.6,0,0,0,0,0,0,,,,,1,4,0,0.3669783308400241,0.1793575778926349,3,1,1,0,1.0,6393.205134026139,13379.671939606618,2877.261508553569,3515.9436254725697,513180.99392058246,498167.3904481109,low_value,0,4,4,0,activity_drop,no_recent_complaints,medium_digital_engagement
1058,M,South_KZ,medium_city,medium,employee,high,51,20,mass,1,237840.17711516708,2025-08-01,2100,21,3,2,3,1,0,0,0,1,1,164,788.0,5,13,25,43,64471.98675665883,154186.30301745678,202030.58093655927,486679.2622363509,12894.397351331763,8081.223237462371,27267.20325047669,0.9713425078880892,2,5,11,46,2,12,3,2,0.6418250325106227,0.2677842391570897,0.0903907283322876,6,5,-1,-0.1666666666666666,81967.66599978649,64471.98675665883,-17495.679243127663,-0.2134461074342806,3,11,14,12,36,5,24,70,66,5,2,12,2,1,9,3,-6,-0.6666666666666666,0,0,0,0,0,0,,,,,0,1,0,0.5417405715282845,0.1866597227919263,0,0,0,0,13.0,6035.499565505146,13769.208712023574,3362.499671250568,2672.9998942545785,923409.6934966752,955815.4015297872,low_value,0,10,4,0,activity_drop,no_recent_complaints,medium_digital_engagement
839,M,Astana,medium_city,medium,employee,high,26,39,mass,1,379911.54762423504,2025-08-01,1350,40,3,1,3,1,0,0,0,1,1,485,883.0,5,19,25,51,78798.82164246171,221100.1832217101,240829.4978549873,474716.4985359282,15759.764328492343,9633.179914199492,27837.90848986844,0.9890250977274544,0,5,20,73,2,12,5,3,0.7493530692889928,0.21517712195743,0.0354698087535773,5,5,0,0.0,44509.01312475117,78798.82164246171,34289.808517710546,0.7704014560287389,4,9,13,16,34,8,34,4,42,2,5,6,2,2,4,4,0,0.0,0,0,0,0,0,0,,,,,0,0,0,,,0,0,0,0,,12242.522499971588,28187.772116779008,3883.409233503357,8359.11326646823,1506158.602628037,1623140.8820939143,medium_value,0,9,7,0,transaction_active,no_recent_complaints,medium_digital_engagement
1848,F,South_KZ,large_city,high,employee,high,58,46,affluent,1,693622.1015536094,2025-08-01,2310,47,1,2,1,1,1,1,0,1,1,419,592.0,8,12,18,37,173065.60821538736,195698.7598630557,375366.8534935892,875315.2503059981,21633.20102692342,20853.71408297717,83584.03860170483,0.977848161844738,1,8,18,4,2,5,1,3,0.8077900811433666,0.1789352921046471,0.0132746267519861,12,8,-4,-0.3333333333333333,186344.16937913807,173065.60821538736,-13278.56116375071,-0.0712582594239049,4,6,10,15,33,6,33,13,36,2,2,9,0,1,6,4,-2,-0.3333333333333333,0,0,0,0,0,0,,,,,2,2,1,0.2939081224418554,0.045712937750944,2,0,0,1,45.0,15225.679912379264,27403.54530339473,3161.7212720657053,12063.958640313558,2387731.4258110872,2675238.2451736988,medium_value,0,6,4,0,transaction_active,no_recent_complaints,medium_digital_engagement
600,F,Almaty,medium_city,high,retired,medium,82,24,affluent,0,806475.9524271833,2025-08-01,3030,25,3,1,3,0,1,0,0,1,0,190,202.0,6,10,17,40,204382.52499596297,351469.8258649812,869235.4102187576,1127537.3320642696,34063.75416599383,51131.49471875045,179009.97964297893,0.930770451948884,1,6,17,30,2,5,2,1,0.7450605780330716,0.2061823797565933,0.048757042210335,8,6,-2,-0.25,253844.8992014685,204382.52499596297,-49462.37420550556,-0.194852740240602,1,3,4,8,29,7,29,33,14,4,3,10,0,2,4,1,-3,-0.75,0,0,0,0,0,0,,,,,4,6,1,0.0,0.0,4,2,0,0,9.0,18847.73756166792,38109.70821991508,4216.868611782725,14630.868949885196,1109648.3945884474,1126484.4299784857,medium_value,0,6,2,0,activity_drop,no_recent_complaints,medium_digital_engagement
1921,F,Astana,small_city,low,entrepreneur,high,26,37,sme_owner,0,120351.47734187637,2025-08-01,1350,38,5,1,4,1,0,0,0,1,0,496,20.0,5,15,24,43,23857.73885666755,63436.424820272456,90747.59945488178,160671.61508922547,4771.54777133351,3781.149977286741,14897.863584909328,0.9487533535656546,1,5,24,9,3,10,2,2,0.7404136812004996,0.0959767931529084,0.1636095256465921,8,5,-3,-0.375,31287.80680678682,23857.73885666755,-7430.067950119268,-0.2374748730712428,4,11,22,15,48,8,14,47,26,7,2,12,0,3,6,4,-2,-0.3333333333333333,0,0,0,0,0,0,,,,,0,0,0,,,0,0,0,0,,12248.441837576269,26608.88194403514,5208.662063180171,7039.779774396098,142479.92728060912,131089.93395814585,medium_value,0,11,12,1,digital_active,no_recent_complaints,digital_power_user
1312,F,Almaty,small_city,premium,self_employed,high,58,27,premium,0,1653209.184610446,2025-08-01,2310,28,4,0,1,0,0,0,1,1,0,529,,8,15,21,41,682548.5424969037,1475600.5421981106,1626394.1830626577,3711984.060206723,85318.56781211296,77447.34205060275,220473.1984992887,0.9331150753052444,3,8,21,40,3,10,2,4,0.3741050626099673,0.4054272357891006,0.2204677016009321,10,8,-2,-0.2,909220.6226456312,682548.5424969037,-226672.08014872763,-0.2493037162852311,6,9,14,14,37,1,9,6,36,2,4,3,1,2,9,6,-3,-0.3333333333333333,0,0,0,0,0,0,,,,,2,5,0,0.40943805655251,0.1018754730584397,0,1,1,1,1.0,34568.656468303794,61875.57961548557,5275.08689606201,29293.569572241784,4131200.5624663737,4561280.322004924,high_value,0,9,4,0,transaction_active,no_recent_complaints,medium_digital_engagement
1337,M,Aktobe,medium_city,medium,employee,high,37,60,mass,0,291143.28505737154,2025-08-01,1680,61,2,0,2,1,1,0,0,1,0,665,,4,5,6,14,80825.7388350269,91351.83011322025,121875.26226850436,309384.8972806086,20206.43470875673,20312.543711417395,45990.63081761015,1.0,0,4,6,33,1,2,1,1,0.509251900914808,0.2081491512832022,0.2825989478019898,9,4,-5,-0.5555555555555556,173665.1732689046,80825.7388350269,-92839.43443387769,-0.534588672480258,2,5,8,10,27,1,27,1,28,3,2,2,1,1,7,2,-5,-0.7142857142857143,0,0,0,0,0,0,,,,,0,1,1,0.3167274979674915,0.07786149569207,0,0,0,0,67.0,10739.286605167832,23149.5167077261,3566.2704133969123,7173.016191770919,500828.72039860295,460252.8518044539,medium_value,0,7,2,0,activity_drop,no_recent_complaints,medium_digital_engagement
1134,F,Astana,large_city,medium,unemployed,low,65,49,mass,0,299139.3144326869,2025-08-01,2520,50,2,3,2,1,0,0,1,1,0,727,105.0,2,3,8,19,14443.040422810103,27443.51907968026,43701.49130503056,122824.76653834931,7221.520211405053,5462.68641312882,12610.744084315858,0.9515915012214804,0,1,8,74,1,4,1,1,0.5259713113059489,0.3075904351901659,0.1664382535038852,5,2,-3,-0.6,34577.83858350433,14443.040422810103,-20134.798160694227,-0.582303550063413,2,4,4,6,12,8,11,6,45,2,1,3,0,1,4,2,-2,-0.5,0,0,0,0,0,0,,,,,1,2,0,0.1509382501796906,0.0386546635105018,1,0,1,0,71.0,9315.418093957538,18256.81039637092,3544.121871882101,5771.296222075436,1298910.1030961676,1418110.3192503382,medium_value,0,4,1,0,activity_drop,no_recent_complaints,low_digital_engagement
820,M,Astana,large_city,medium,employee,low,27,59,mass,0,333390.6184288646,2025-08-01,1380,60,3,0,3,1,0,0,0,1,0,790,,7,10,13,27,47867.08728954165,89945.71161941384,78635.79732417337,165657.3762584402,6838.155327077379,6048.9074864748745,21289.69451830356,0.944746820231098,0,7,13,55,1,3,3,1,0.3894378355126008,0.5869415577931091,0.02362060669429,16,7,-9,-0.5625,116553.5013096219,47867.08728954165,-68686.41402008025,-0.5893123179338581,0,1,3,1,5,1,5,34,60,1,0,2,0,0,4,0,-4,-1.0,0,0,0,0,0,0,,,,,0,2,2,0.1452612284063253,0.0191561495533677,0,1,0,0,12.0,10875.398917723378,20116.46407245306,4741.071928311952,6134.3269894114255,430103.2254038319,466583.8231878134,medium_value,0,6,1,0,activity_drop,no_recent_complaints,low_digital_engagement
2174,M,Astana,medium_city,medium,self_employed,medium,38,25,mass,0,381295.3295497526,2025-08-01,1710,26,2,0,2,0,1,0,0,1,0,148,,4,9,15,36,128845.7681336371,235937.76239525664,394584.3063130907,1121150.6850289204,32211.44203340928,26305.62042087272,55057.30166125368,0.950359801484393,1,2,15,2,1,5,2,1,0.5730531885868384,0.1298638499357451,0.2970829614774165,5,4,-1,-0.2,155103.27393957847,128845.7681336371,-26257.50580594137,-0.1692904678219117,4,6,13,10,25,8,25,76,46,2,4,3,0,1,7,4,-3,-0.4285714285714285,0,0,0,0,0,0,,,,,0,0,0,,,0,0,0,0,,5721.129553563066,11224.504192863064,4485.894320236689,1235.235233326377,1106901.143577293,1060546.296893346,low_value,0,9,6,0,transaction_active,no_recent_complaints,medium_digital_engagement
528,F,South_KZ,large_city,medium,self_employed,medium,35,43,mass,0,345670.56704115454,2025-08-01,1620,44,0,1,0,0,0,0,0,1,0,54,217.0,4,6,11,17,68807.060748981,84062.45421274923,173481.73999178343,192101.11516496012,17201.76518724525,15771.067271980311,47475.23703619216,0.948281513216906,0,3,11,9,2,5,2,1,0.7788429221451925,0.1469526840771478,0.0742043937776597,8,4,-4,-0.5,114865.59629190272,68807.060748981,-46058.53554292172,-0.4009776384730137,1,3,5,6,22,6,22,3,8,4,3,3,0,1,3,1,-2,-0.6666666666666666,0,0,0,0,0,0,,,,,0,1,0,0.1017388062546101,0.018244412004544,0,0,1,0,38.0,7654.906210705476,16416.40867563476,2543.715047764503,5111.191162940973,326707.76120111934,359516.85405359586,medium_value,0,3,6,0,activity_drop,no_recent_complaints,medium_digital_engagement
2055,M,Astana,large_city,low,retired,medium,34,35,pensioner,0,177097.85565578466,2025-08-01,1590,36,1,3,1,1,0,0,0,1,0,136,848.0,6,11,15,18,50606.61847434842,85345.34215968648,116243.7055474944,141423.90910857808,8434.436412391404,7749.580369832959,16969.328529880633,0.9274878215545056,0,6,15,25,2,6,3,1,0.7140065603273104,0.2552363515084908,0.0307570881641986,10,6,-4,-0.4,97504.5018808941,50606.61847434842,-46897.88340654568,-0.4809817239396129,2,2,7,5,20,1,15,66,77,1,1,8,1,0,10,2,-8,-0.8,0,0,0,0,0,0,,,,,0,2,0,0.2558850692290319,0.0266778289411043,1,1,1,0,75.0,3849.4308274455616,7786.026928250839,3037.799892678384,811.6309347671777,504273.2239306522,443710.7679319144,low_value,0,4,3,0,activity_drop,no_recent_complaints,medium_digital_engagement
1367,M,Karaganda,medium_city,low,employee,medium,18,35,mass,0,141715.4644743408,2025-08-01,1110,36,0,2,0,1,0,0,0,1,0,271,359.0,1,5,6,13,9591.77296652099,44053.663949278925,71847.46638747636,136345.99838021537,9591.77296652099,11974.57773124606,31087.56778917633,0.9644667098341526,0,1,6,60,1,3,1,0,0.6505932811174826,0.1832936761859768,0.1661130426965405,5,1,-4,-0.8,50933.24339005999,9591.77296652099,-41341.470423539,-0.8116795175782404,2,5,7,8,20,7,8,15,48,2,3,8,1,0,4,2,-2,-0.5,1,3,1,0,0,0,2.012496471094874,1.0,64.0,86.0,0,1,0,0.4683259102250081,0.0345271725188388,1,1,1,0,87.0,4271.512126058553,7733.05124755048,2721.259476463249,1550.252649595304,284372.1253956499,244796.45627728835,low_value,0,2,3,0,activity_drop,complaint_risk,medium_digital_engagement
618,M,Aktobe,small_city,medium,self_employed,high,60,51,mass,0,363639.5312133668,2025-08-01,2370,52,1,0,1,1,0,0,0,1,1,853,,2,6,13,24,23414.361683734376,61750.54187671946,159406.98312047112,194359.66888250617,11707.180841867188,12262.075624651625,25674.98873555538,0.9302882749658212,0,2,13,34,1,2,2,2,0.5843615011161563,0.1735942140115043,0.2420442848723392,4,2,-2,-0.5,38903.96937817404,23414.361683734376,-15489.60769443966,-0.3981498017302487,4,9,14,12,43,4,43,75,18,4,6,11,2,1,5,4,-1,-0.2,0,0,0,0,0,0,,,,,0,1,0,0.2874100467603806,0.0764709102198104,1,0,1,0,22.0,8010.120101580129,17000.557533664585,3525.344615773729,4484.7754858064,536517.7139188885,484694.6414156759,low_value,0,6,3,0,moderate_activity,no_recent_complaints,medium_digital_engagement
439,F,Almaty,rural,low,retired,high,59,27,pensioner,0,160295.52080671184,2025-08-01,2340,28,2,0,2,1,0,0,0,1,0,393,,5,10,13,28,30631.782053811978,65415.6282495584,82794.88600951465,129611.24525757488,6126.356410762395,6368.837385347281,21629.18491408806,0.9867335506655602,0,5,7,9,1,4,2,2,0.5689761685996994,0.3055531068504172,0.1254707245498834,10,5,-5,-0.5,79991.59721461385,30631.782053811978,-49359.815160801874,-0.6170625025572588,3,5,8,11,26,8,26,42,55,1,3,6,0,0,9,3,-6,-0.6666666666666666,0,0,0,0,0,0,,,,,0,2,0,0.1617695992784845,0.0093184424986784,2,1,0,0,80.0,7300.703385713477,13538.261711813648,4400.0753590634,2900.628026650077,314608.8179861626,282560.9907886768,low_value,0,5,6,0,activity_drop,no_recent_complaints,medium_digital_engagement
1969,M,North_KZ,medium_city,medium,employee,medium,63,34,mass,1,210148.38482907845,2025-08-01,2460,35,2,0,1,1,0,0,0,1,1,651,,14,19,25,44,67479.48113721724,112682.9947880757,121671.3860360698,273533.8456210692,4819.96293837266,4866.855441442792,6142.638500714403,0.9491895358760222,1,14,24,27,2,6,3,2,0.5134034209993276,0.3226922367492998,0.1639043422513728,19,14,-5,-0.2631578947368421,115722.29080638818,67479.48113721724,-48242.809669170936,-0.4168843300024596,3,6,11,7,29,3,29,47,25,2,2,6,1,1,5,3,-2,-0.4,0,0,0,0,0,0,,,,,0,1,0,0.1915287740542733,0.0726454917404826,0,0,0,0,73.0,6595.086481229777,14457.031991524687,2671.4549435114554,3923.6315377183214,941537.3881427284,993006.8609071424,low_value,0,13,2,0,transaction_active,no_recent_complaints,medium_digital_engagement
441,F,North_KZ,large_city,low,employee,medium,55,48,mass,1,187453.64344113803,2025-08-01,2220,49,0,2,0,1,0,0,0,1,1,475,176.0,9,17,24,35,132098.37186394437,258181.78742696068,404262.6570446488,628978.0439177756,14677.596873771596,16844.27737686037,53478.84070738135,0.9823120686452018,1,1,4,31,2,5,4,4,0.5702088198331079,0.2226763893538204,0.2071147908130716,20,9,-11,-0.55,382091.8895670408,132098.37186394437,-249993.5177030964,-0.6542759072598249,0,1,7,5,19,1,19,71,26,3,3,7,0,1,7,0,-7,-1.0,0,0,0,0,0,0,,,,,0,3,0,0.4910610744305684,0.0265814529978206,0,1,0,0,78.0,3251.088873353852,6084.916973914807,2777.3075063666693,473.78136698718254,275813.39031573967,297186.4315601649,low_value,0,14,0,0,activity_drop,no_recent_complaints,medium_digital_engagement
